1557547200,50240
1558065600,3833310
1558152000,2791753
1558324800,640071
1558584000,901644
1558670400,631125
1558843200,5836660
1558929600,310593
1559102400,597221
1559188800,972752
1559534400,209920
1559620800,223750
1559707200,975826
