1554436800,238375
1554696000,2646123
1554782400,3945948
1554868800,10697835
1554955200,5434143
1555041600,3657588
1555128000,3503083
1555214400,668523
1555300800,1731511
1555387200,778478
1555819200,2125775
1555905600,1291399
1555992000,12449078
1556078400,7889906
1556164800,3744642
1556251200,1356837
1556510400,6808280
1556596800,1214041
1556683200,1234401
1556769600,27114
1557115200,704521
1557633600,730860
1558238400,458328
1558584000,448293
1559102400,446417
1559620800,2634147
1559707200,0
