1554782400,8487004
1554955200,1045844
1555300800,1414355
1555387200,4120416
1555473600,8933472
1555560000,3369838
1556078400,3157498
1556856000,448271
1557288000,1090557
1557547200,187103
1557633600,511925
1557892800,330966
1558497600,247420
1558670400,247420
1558843200,247420
1559016000,247420
1559534400,246237
1559707200,750631
1559793600,44001
